date,journey_id,device,marketing_channel,sessions,journey_starts,journey_completions,lead_submits,self_service_successes,revenue_proxy,calls_deflected,bounce_rate,measurement_quality,identity_match_rate,beacon_loss_rate
2026-04-11,JRN011,mobile_app,paid_search,25,13,0,0,0,0,0,0.1863,48,0.7514,0.0572
2026-04-11,JRN011,mobile_app,email,25,10,0,0,0,0,0,0.2561,48,0.7591,0.0209
2026-04-11,JRN011,mobile_app,direct,25,12,0,0,0,0,0,0.1717,48,0.7081,0.0508
2026-04-11,JRN012,desktop,organic_search,248,130,8,0,8,512,2,0.2337,51.0,0.8767,0.0429
2026-04-11,JRN012,desktop,paid_search,172,76,3,0,3,192,0,0.1729,51.05,0.8494,0.0391
2026-04-11,JRN012,desktop,email,125,60,4,0,4,256,0,0.1898,55.85,0.8636,0.0437
2026-04-11,JRN012,desktop,direct,155,68,3,0,3,192,0,0.2604,53.37,0.8739,0.0441
2026-04-11,JRN012,mobile_web,organic_search,267,141,5,0,5,320,1,0.2997,56.27,0.8673,0.0335
2026-04-11,JRN012,mobile_web,paid_search,148,70,3,0,3,192,1,0.2791,52.23,0.8589,0.0397
2026-04-11,JRN012,mobile_web,email,131,67,3,0,3,192,1,0.3238,55.13,0.8637,0.0389
2026-04-11,JRN012,mobile_web,direct,178,101,5,0,5,320,1,0.2893,56.51,0.9066,0.0177
2026-04-11,JRN012,mobile_app,organic_search,42,20,1,0,1,64,0,0.2568,57.18,0.8873,0.0304
2026-04-11,JRN012,mobile_app,paid_search,37,19,0,0,0,0,0,0.2389,51.57,0.8873,0.0535
2026-04-11,JRN012,mobile_app,email,28,13,0,0,0,0,0,0.2386,56.58,0.8843,0.0298
2026-04-11,JRN012,mobile_app,direct,29,16,1,0,1,64,0,0.1909,54.03,0.8839,0.034
2026-04-12,JRN001,desktop,organic_search,581,285,23,2,23,2898,9,0.2637,65.77,0.9096,0.0244
2026-04-12,JRN001,desktop,paid_search,401,219,18,1,18,2268,4,0.1775,67.41,0.8429,0.0398
2026-04-12,JRN001,desktop,email,318,192,21,1,21,2646,4,0.2475,69.66,0.8924,0.0123
2026-04-12,JRN001,desktop,direct,425,222,19,1,19,2394,4,0.24,68.94,0.9149,0.0184
2026-04-12,JRN001,mobile_web,organic_search,570,295,22,2,22,2772,4,0.3192,69.77,0.8892,0.0201
2026-04-12,JRN001,mobile_web,paid_search,406,223,16,1,16,2016,6,0.2996,69.31,0.8568,0.0384
2026-04-12,JRN001,mobile_web,email,313,184,16,1,16,2016,6,0.266,68.45,0.9222,0.0144
2026-04-12,JRN001,mobile_web,direct,485,272,18,1,18,2268,6,0.3307,69.4,0.8877,0.02
2026-04-12,JRN001,mobile_app,organic_search,122,59,5,0,5,630,1,0.262,69.84,0.9038,0.0139
2026-04-12,JRN001,mobile_app,paid_search,87,44,3,0,3,378,0,0.2199,65.29,0.8557,0.0244
2026-04-12,JRN001,mobile_app,email,63,29,2,0,2,252,0,0.1938,64.53,0.8825,0.027
2026-04-12,JRN001,mobile_app,direct,104,54,4,0,4,504,1,0.1983,67.4,0.8947,0.015
2026-04-12,JRN002,desktop,organic_search,893,700,152,13,152,14896,31,0.1394,75.32,0.9282,0.0141
2026-04-12,JRN002,desktop,paid_search,593,415,65,5,65,6370,11,0.2003,73.09,0.9282,0.0213
2026-04-12,JRN002,desktop,email,403,297,80,6,80,7840,14,0.1475,75.87,0.8804,0.0121
2026-04-12,JRN002,desktop,direct,643,511,132,6,132,12936,53,0.1604,78.21,0.9233,0.012
2026-04-12,JRN002,mobile_web,organic_search,870,680,101,5,101,9898,27,0.2616,77.89,0.9249,0.0104
2026-04-12,JRN002,mobile_web,paid_search,682,505,68,4,68,6664,22,0.3234,73.79,0.9252,0.0241
2026-04-12,JRN002,mobile_web,email,455,340,70,6,70,6860,18,0.2815,77.52,0.8727,0.0085
2026-04-12,JRN002,mobile_web,direct,667,497,99,7,99,9702,41,0.2417,73.94,0.9191,0.0185
2026-04-12,JRN002,mobile_app,organic_search,200,154,29,1,29,2842,10,0.1854,75.94,0.8759,0.0178
2026-04-12,JRN002,mobile_app,paid_search,120,79,14,0,14,1372,3,0.1659,76.71,0.9158,0.0329
2026-04-12,JRN002,mobile_app,email,92,59,15,1,15,1470,4,0.2099,77.2,0.905,0.0066
2026-04-12,JRN002,mobile_app,direct,125,97,18,1,18,1764,3,0.227,79.3,0.8756,0.0208
2026-04-12,JRN003,desktop,organic_search,391,236,33,3,33,2442,9,0.2478,59.11,0.8919,0.0294
2026-04-12,JRN003,desktop,paid_search,256,157,17,0,17,1258,4,0.1801,62.01,0.853,0.0393
2026-04-12,JRN003,desktop,email,182,121,18,1,18,1332,5,0.2053,65.46,0.9012,0.0129
2026-04-12,JRN003,desktop,direct,268,182,26,2,26,1924,6,0.1694,60.58,0.9154,0.0183
2026-04-12,JRN003,mobile_web,organic_search,413,265,21,2,21,1554,4,0.2487,65.35,0.8508,0.0347
2026-04-12,JRN003,mobile_web,paid_search,301,186,18,1,18,1332,7,0.3249,61.26,0.9223,0.026
2026-04-12,JRN003,mobile_web,email,220,147,20,1,20,1480,4,0.2884,67.05,0.9139,0.012
2026-04-12,JRN003,mobile_web,direct,267,178,21,1,21,1554,6,0.2471,62.51,0.9325,0.0158
2026-04-12,JRN003,mobile_app,organic_search,77,41,4,0,4,296,1,0.1888,62.22,0.9262,0.0117
2026-04-12,JRN003,mobile_app,paid_search,53,28,3,0,3,222,0,0.1834,62.91,0.9152,0.0242
2026-04-12,JRN003,mobile_app,email,37,22,3,0,3,222,0,0.1825,59.44,0.8603,0.0353
2026-04-12,JRN003,mobile_app,direct,50,28,4,0,4,296,1,0.17,65.57,0.9007,0.0312
2026-04-12,JRN004,desktop,organic_search,317,272,132,14,132,5016,54,0.1085,85.27,0.9285,0.0069
2026-04-12,JRN004,desktop,paid_search,178,153,75,3,75,2850,28,0.123,82.62,0.8759,0.0177
2026-04-12,JRN004,desktop,email,131,112,69,6,69,2622,24,0.095,84.03,0.8902,0.0096
2026-04-12,JRN004,desktop,direct,221,190,109,13,109,4142,39,0.1684,89.83,0.8955,0.004
2026-04-12,JRN004,mobile_web,organic_search,348,299,106,10,106,4028,21,0.2016,85.1,0.9142,0.009
2026-04-12,JRN004,mobile_web,paid_search,201,172,71,5,71,2698,14,0.1826,82.74,0.9062,0.0181
2026-04-12,JRN004,mobile_web,email,141,121,62,4,62,2356,17,0.2173,87.97,0.9208,0.0052
2026-04-12,JRN004,mobile_web,direct,209,179,69,5,69,2622,23,0.2201,86.66,0.8774,0.005
2026-04-12,JRN004,mobile_app,organic_search,473,406,161,10,161,6118,49,0.1144,88.89,0.9273,0.0059
2026-04-12,JRN004,mobile_app,paid_search,410,352,191,9,191,7258,83,0.1221,84.28,0.8806,0.0175
2026-04-12,JRN004,mobile_app,email,279,239,126,10,126,4788,28,0.1438,89.49,0.8763,0.0073
2026-04-12,JRN004,mobile_app,direct,386,331,203,14,203,7714,78,0.09,89.29,0.9101,0.0097
2026-04-12,JRN005,desktop,organic_search,283,243,73,4,73,1606,26,0.1381,71.22,0.882,0.0144
2026-04-12,JRN005,desktop,paid_search,170,139,32,2,32,704,14,0.1305,73.97,0.8788,0.0303
2026-04-12,JRN005,desktop,email,148,127,50,3,50,1100,15,0.1537,73.26,0.9096,0.0233
2026-04-12,JRN005,desktop,direct,170,139,51,2,51,1122,17,0.1322,73.17,0.8601,0.0242
2026-04-12,JRN005,mobile_web,organic_search,329,282,59,7,59,1298,14,0.2204,73.16,0.9131,0.0264
2026-04-12,JRN005,mobile_web,paid_search,221,190,36,4,36,792,11,0.2152,71.44,0.9187,0.0249
2026-04-12,JRN005,mobile_web,email,168,135,49,2,49,1078,11,0.2742,73.88,0.8626,0.0256
2026-04-12,JRN005,mobile_web,direct,198,170,53,6,53,1166,17,0.2193,71.8,0.8814,0.0117
2026-04-12,JRN005,mobile_app,organic_search,65,55,17,1,17,374,6,0.1239,71.41,0.862,0.0227
2026-04-12,JRN005,mobile_app,paid_search,42,33,9,0,9,198,2,0.2046,71.04,0.8803,0.037
2026-04-12,JRN005,mobile_app,email,30,24,7,0,7,154,2,0.1772,70.43,0.87,0.0169
2026-04-12,JRN005,mobile_app,direct,36,30,9,0,9,198,2,0.1175,74.07,0.9231,0.0119
2026-04-12,JRN006,desktop,organic_search,449,252,15,15,2,2730,0,0.2023,60.66,0.748,0.0343
2026-04-12,JRN006,desktop,paid_search,302,171,8,8,1,1456,0,0.228,60.97,0.7585,0.046
2026-04-12,JRN006,desktop,email,280,164,10,10,1,1820,0,0.2244,61.36,0.7615,0.0309
2026-04-12,JRN006,desktop,direct,350,200,15,15,2,2730,0,0.2482,60.51,0.7777,0.0375
2026-04-12,JRN006,mobile_web,organic_search,588,329,14,14,1,2548,0,0.3328,62.87,0.7566,0.022
2026-04-12,JRN006,mobile_web,paid_search,393,215,11,11,1,2002,0,0.3018,61.62,0.7644,0.041
2026-04-12,JRN006,mobile_web,email,272,135,8,8,1,1456,0,0.3095,63.15,0.7639,0.0223
2026-04-12,JRN006,mobile_web,direct,332,174,8,8,1,1456,0,0.2949,57.99,0.7716,0.0157
2026-04-12,JRN006,mobile_app,organic_search,106,47,2,2,0,364,0,0.2317,64.18,0.7682,0.0178
2026-04-12,JRN006,mobile_app,paid_search,73,35,2,2,0,364,0,0.2476,61.33,0.7735,0.0254
2026-04-12,JRN006,mobile_app,email,60,29,2,2,0,364,0,0.2549,59.52,0.7249,0.0273
2026-04-12,JRN006,mobile_app,direct,76,42,2,2,0,364,0,0.2543,58.74,0.7461,0.0324
2026-04-12,JRN007,desktop,organic_search,182,91,3,3,0,1380,0,0.1968,53.17,0.9103,0.0216
2026-04-12,JRN007,desktop,paid_search,152,82,4,4,0,1840,0,0.2384,48,0.8477,0.052
2026-04-12,JRN007,desktop,email,114,61,3,3,0,1380,0,0.1952,52.52,0.9076,0.0318
2026-04-12,JRN007,desktop,direct,158,72,4,4,0,1840,0,0.244,53.14,0.8504,0.0317
2026-04-12,JRN007,mobile_web,organic_search,254,128,6,6,0,2760,0,0.3365,53.37,0.8584,0.0276
2026-04-12,JRN007,mobile_web,paid_search,152,86,3,3,0,1380,0,0.3343,48,0.8685,0.0563
2026-04-12,JRN007,mobile_web,email,106,48,2,2,0,920,0,0.26,48.69,0.8934,0.0491
2026-04-12,JRN007,mobile_web,direct,154,70,3,3,0,1380,0,0.3571,55.2,0.8946,0.027
2026-04-12,JRN007,mobile_app,organic_search,47,22,1,1,0,460,0,0.2477,54.19,0.8865,0.0378
2026-04-12,JRN007,mobile_app,paid_search,35,14,0,0,0,0,0,0.2623,49.18,0.881,0.0345
2026-04-12,JRN007,mobile_app,email,25,12,0,0,0,0,0,0.2398,51.02,0.8767,0.0448
2026-04-12,JRN007,mobile_app,direct,32,18,0,0,0,0,0,0.2165,48,0.8523,0.0453
2026-04-12,JRN008,desktop,organic_search,457,258,27,27,2,6588,0,0.2068,54.72,0.9013,0.0215
2026-04-12,JRN008,desktop,paid_search,312,149,14,14,2,3416,0,0.2445,55.42,0.8568,0.0481
2026-04-12,JRN008,desktop,email,182,111,10,10,1,2440,0,0.2053,52.45,0.8884,0.0401
2026-04-12,JRN008,desktop,direct,288,149,11,11,1,2684,0,0.1681,58.5,0.8579,0.0283
2026-04-12,JRN008,mobile_web,organic_search,501,309,21,21,4,5124,1,0.2689,58.31,0.9123,0.0316
2026-04-12,JRN008,mobile_web,paid_search,341,208,13,13,1,3172,0,0.2689,52.02,0.8418,0.055
2026-04-12,JRN008,mobile_web,email,258,131,11,11,1,2684,0,0.2684,55.58,0.9035,0.0257
2026-04-12,JRN008,mobile_web,direct,329,169,14,14,1,3416,0,0.295,60.27,0.8936,0.0205
2026-04-12,JRN008,mobile_app,organic_search,81,48,3,3,0,732,0,0.2384,55.16,0.9108,0.0145
2026-04-12,JRN008,mobile_app,paid_search,55,31,2,2,0,488,0,0.1625,53.48,0.8642,0.027
2026-04-12,JRN008,mobile_app,email,49,25,3,3,0,732,0,0.2588,56.59,0.8771,0.034
2026-04-12,JRN008,mobile_app,direct,62,32,3,3,0,732,0,0.2035,59.92,0.9042,0.0193
2026-04-12,JRN009,desktop,organic_search,268,171,21,1,21,1806,6,0.2512,73.58,0.8953,0.02
2026-04-12,JRN009,desktop,paid_search,170,103,14,1,14,1204,5,0.2313,71.57,0.8765,0.0217
2026-04-12,JRN009,desktop,email,135,85,16,1,16,1376,5,0.1619,77.06,0.8725,0.0174
2026-04-12,JRN009,desktop,direct,142,96,13,0,13,1118,3,0.2063,74.4,0.9143,0.0157
2026-04-12,JRN009,mobile_web,organic_search,269,167,23,1,23,1978,8,0.3043,73.83,0.8821,0.011
2026-04-12,JRN009,mobile_web,paid_search,167,112,10,1,10,860,2,0.3141,71.72,0.9015,0.0339
2026-04-12,JRN009,mobile_web,email,126,84,11,0,11,946,4,0.3185,73.32,0.8984,0.0198
2026-04-12,JRN009,mobile_web,direct,202,129,14,1,14,1204,5,0.2516,72.08,0.8984,0.0171
2026-04-12,JRN009,mobile_app,organic_search,45,29,3,0,3,258,0,0.2412,74.36,0.8743,0.0203
2026-04-12,JRN009,mobile_app,paid_search,39,26,3,0,3,258,1,0.2485,71.57,0.9094,0.027
2026-04-12,JRN009,mobile_app,email,29,19,2,0,2,172,0,0.2404,73.55,0.8781,0.0173
2026-04-12,JRN009,mobile_app,direct,38,22,4,0,4,344,1,0.2061,75.32,0.9212,0.0231
2026-04-12,JRN010,desktop,organic_search,578,439,111,9,111,1998,41,0.1535,61.72,0.7673,0.0333
2026-04-12,JRN010,desktop,paid_search,363,302,68,4,68,1224,26,0.2193,67.51,0.7185,0.0345
2026-04-12,JRN010,desktop,email,259,193,61,3,61,1098,18,0.2191,67.05,0.7777,0.0201
2026-04-12,JRN010,desktop,direct,349,268,79,8,79,1422,17,0.2169,63.71,0.7377,0.0342
2026-04-12,JRN010,mobile_web,organic_search,677,572,87,5,87,1566,32,0.232,67.16,0.7872,0.0204
2026-04-12,JRN010,mobile_web,paid_search,372,282,55,6,55,990,12,0.2274,60.04,0.7309,0.0434
2026-04-12,JRN010,mobile_web,email,362,287,71,5,71,1278,22,0.2667,62.05,0.7567,0.0235
2026-04-12,JRN010,mobile_web,direct,401,282,62,6,62,1116,22,0.2953,66.35,0.7757,0.0312
2026-04-12,JRN010,mobile_app,organic_search,114,81,24,1,24,432,10,0.2176,64.59,0.7961,0.0145
2026-04-12,JRN010,mobile_app,paid_search,90,64,16,1,16,288,5,0.2324,66.6,0.737,0.0226
2026-04-12,JRN010,mobile_app,email,65,48,12,1,12,216,4,0.1752,68.78,0.7375,0.0134
2026-04-12,JRN010,mobile_app,direct,85,67,16,1,16,288,4,0.2279,65.49,0.7823,0.028
2026-04-12,JRN011,desktop,organic_search,164,71,2,2,0,620,0,0.2332,48,0.7351,0.043
2026-04-12,JRN011,desktop,paid_search,100,41,1,1,0,310,0,0.184,48,0.7094,0.0558
2026-04-12,JRN011,desktop,email,76,39,1,1,0,310,0,0.1827,48,0.7457,0.041
2026-04-12,JRN011,desktop,direct,105,56,2,2,0,620,0,0.2617,48,0.7506,0.02
2026-04-12,JRN011,mobile_web,organic_search,185,91,3,3,0,930,0,0.3138,48,0.7597,0.0497
2026-04-12,JRN011,mobile_web,paid_search,128,52,1,1,0,310,0,0.2639,48,0.7055,0.0613
2026-04-12,JRN011,mobile_web,email,90,44,1,1,0,310,0,0.3477,48,0.72,0.036
2026-04-12,JRN011,mobile_web,direct,121,54,2,2,0,620,0,0.2799,48.75,0.7351,0.0444
2026-04-12,JRN011,mobile_app,organic_search,36,19,0,0,0,0,0,0.2571,49.34,0.7264,0.0411
2026-04-12,JRN011,mobile_app,paid_search,25,10,0,0,0,0,0,0.2246,48,0.7451,0.0663
2026-04-12,JRN011,mobile_app,email,25,11,0,0,0,0,0,0.2668,48,0.7385,0.0421
2026-04-12,JRN011,mobile_app,direct,25,13,0,0,0,0,0,0.2459,48.09,0.7602,0.0403
2026-04-12,JRN012,desktop,organic_search,217,99,6,0,6,384,1,0.1691,52.18,0.8889,0.0398
2026-04-12,JRN012,desktop,paid_search,165,89,4,0,4,256,1,0.1772,54.86,0.8965,0.0289
2026-04-12,JRN012,desktop,email,98,50,3,0,3,192,0,0.253,55.28,0.8866,0.0389
2026-04-12,JRN012,desktop,direct,172,82,5,0,5,320,1,0.2339,58.35,0.8781,0.0214
2026-04-12,JRN012,mobile_web,organic_search,275,147,8,0,8,512,2,0.3238,53.57,0.9094,0.0316
2026-04-12,JRN012,mobile_web,paid_search,180,84,3,0,3,192,1,0.2705,55.09,0.8382,0.0444
2026-04-12,JRN012,mobile_web,email,114,61,3,0,3,192,0,0.3113,53.44,0.8718,0.0403
2026-04-12,JRN012,mobile_web,direct,182,103,4,0,4,256,0,0.2885,51.78,0.8362,0.0459
2026-04-12,JRN012,mobile_app,organic_search,42,24,1,0,1,64,0,0.2438,53.96,0.9252,0.019
2026-04-12,JRN012,mobile_app,paid_search,36,19,1,0,1,64,0,0.1891,54.46,0.8736,0.0576
2026-04-12,JRN012,mobile_app,email,29,12,0,0,0,0,0,0.1727,50.34,0.8692,0.0384
2026-04-12,JRN012,mobile_app,direct,34,14,1,0,1,64,0,0.2012,52.78,0.9029,0.0142
2026-04-13,JRN001,desktop,organic_search,681,335,26,3,26,3276,9,0.196,66.02,0.8847,0.0187
2026-04-13,JRN001,desktop,paid_search,496,292,25,2,25,3150,6,0.1752,68.81,0.895,0.0228
2026-04-13,JRN001,desktop,email,447,271,30,3,30,3780,10,0.2232,71.27,0.9356,0.0111
2026-04-13,JRN001,desktop,direct,486,249,25,1,25,3150,8,0.1863,66.61,0.9002,0.0286
2026-04-13,JRN001,mobile_web,organic_search,1001,523,34,1,34,4284,12,0.2894,68.26,0.914,0.0189
2026-04-13,JRN001,mobile_web,paid_search,554,321,18,1,18,2268,7,0.2814,69.67,0.8714,0.0425
2026-04-13,JRN001,mobile_web,email,504,261,18,1,18,2268,3,0.2538,67.12,0.8967,0.0213
2026-04-13,JRN001,mobile_web,direct,678,348,28,2,28,3528,8,0.2664,66.19,0.8755,0.0295
2026-04-13,JRN001,mobile_app,organic_search,150,80,6,0,6,756,1,0.251,67.75,0.9021,0.0308
2026-04-13,JRN001,mobile_app,paid_search,134,66,4,0,4,504,0,0.2571,68.8,0.9159,0.0338
2026-04-13,JRN001,mobile_app,email,91,42,3,0,3,378,1,0.1878,72.77,0.8984,0.0108
2026-04-13,JRN001,mobile_app,direct,140,72,7,0,7,882,3,0.1855,70.5,0.8831,0.0213
2026-04-13,JRN002,desktop,organic_search,989,748,131,5,131,12838,42,0.1939,79.33,0.8978,0.0076
2026-04-13,JRN002,desktop,paid_search,702,468,70,5,70,6860,28,0.1482,74.0,0.8873,0.0328
2026-04-13,JRN002,desktop,email,568,374,86,4,86,8428,32,0.1433,79.71,0.8672,0.0145
2026-04-13,JRN002,desktop,direct,861,617,154,17,154,15092,63,0.1426,76.61,0.9163,0.0127
2026-04-13,JRN002,mobile_web,organic_search,1098,847,134,15,134,13132,51,0.2641,75.78,0.9166,0.0216
2026-04-13,JRN002,mobile_web,paid_search,793,529,91,3,91,8918,36,0.2912,78.68,0.8789,0.0209
2026-04-13,JRN002,mobile_web,email,691,499,107,6,107,10486,24,0.3112,78.76,0.8908,0.0193
2026-04-13,JRN002,mobile_web,direct,779,617,99,8,99,9702,21,0.2387,79.79,0.9375,0.0087
2026-04-13,JRN002,mobile_app,organic_search,239,176,37,1,37,3626,11,0.1674,76.0,0.9184,0.0113
2026-04-13,JRN002,mobile_app,paid_search,184,125,28,2,28,2744,6,0.2156,73.87,0.897,0.0275
2026-04-13,JRN002,mobile_app,email,128,89,21,0,21,2058,6,0.2073,75.05,0.9239,0.02
2026-04-13,JRN002,mobile_app,direct,146,105,27,1,27,2646,5,0.2124,77.22,0.9272,0.0106
2026-04-13,JRN003,desktop,organic_search,435,256,26,1,26,1924,5,0.221,64.81,0.8959,0.0337
2026-04-13,JRN003,desktop,paid_search,312,174,23,1,23,1702,8,0.2064,61.8,0.8846,0.0428
2026-04-13,JRN003,desktop,email,277,159,24,2,24,1776,6,0.2263,64.39,0.9007,0.0216
2026-04-13,JRN003,desktop,direct,337,183,24,1,24,1776,5,0.1993,62.42,0.8521,0.0327
2026-04-13,JRN003,mobile_web,organic_search,547,320,34,2,34,2516,13,0.3351,63.76,0.8677,0.0308
2026-04-13,JRN003,mobile_web,paid_search,341,211,20,1,20,1480,4,0.3264,65.18,0.8967,0.0282
2026-04-13,JRN003,mobile_web,email,305,163,21,0,21,1554,4,0.2689,60.57,0.8913,0.0364
2026-04-13,JRN003,mobile_web,direct,365,244,25,1,25,1850,8,0.2587,59.72,0.8955,0.0318
2026-04-13,JRN003,mobile_app,organic_search,112,66,9,0,9,666,1,0.229,63.82,0.8649,0.0284
2026-04-13,JRN003,mobile_app,paid_search,64,37,4,0,4,296,0,0.174,58.75,0.845,0.0467
2026-04-13,JRN003,mobile_app,email,55,35,4,0,4,296,1,0.1712,66.13,0.8961,0.0181
2026-04-13,JRN003,mobile_app,direct,64,40,4,0,4,296,1,0.2382,60.53,0.8766,0.0161
2026-04-13,JRN004,desktop,organic_search,380,326,139,16,139,5282,50,0.1538,87.87,0.925,0.006
2026-04-13,JRN004,desktop,paid_search,229,196,84,7,84,3192,15,0.1107,82.87,0.8915,0.0157
2026-04-13,JRN004,desktop,email,210,180,77,4,77,2926,15,0.1512,85.34,0.8981,0.0075
2026-04-13,JRN004,desktop,direct,287,246,98,10,98,3724,36,0.1404,89.74,0.8886,0.0054
2026-04-13,JRN004,mobile_web,organic_search,397,341,160,13,160,6080,55,0.2223,89.14,0.8815,0.0091
2026-04-13,JRN004,mobile_web,paid_search,283,243,98,4,98,3724,39,0.1993,86.76,0.912,0.0165
2026-04-13,JRN004,mobile_web,email,200,172,89,7,89,3382,27,0.2225,86.1,0.8812,0.0075
2026-04-13,JRN004,mobile_web,direct,316,271,116,10,116,4408,33,0.2598,87.46,0.9066,0.008
2026-04-13,JRN004,mobile_app,organic_search,658,565,336,39,336,12768,79,0.1083,84.96,0.8765,0.0065
2026-04-13,JRN004,mobile_app,paid_search,499,429,207,18,207,7866,45,0.1256,88.71,0.8658,0.0165
2026-04-13,JRN004,mobile_app,email,344,295,169,14,169,6422,41,0.1398,86.02,0.9262,0.0057
2026-04-13,JRN004,mobile_app,direct,490,421,225,15,225,8550,62,0.0919,84.24,0.8876,0.0081
2026-04-13,JRN005,desktop,organic_search,388,333,82,7,82,1804,36,0.2141,71.73,0.9099,0.0127
2026-04-13,JRN005,desktop,paid_search,233,199,57,6,57,1254,12,0.1319,69.97,0.8633,0.0307
2026-04-13,JRN005,desktop,email,160,137,50,3,50,1100,17,0.1705,67.75,0.8727,0.0248
2026-04-13,JRN005,desktop,direct,264,224,87,8,87,1914,19,0.2151,71.8,0.919,0.0222
2026-04-13,JRN005,mobile_web,organic_search,358,307,81,7,81,1782,21,0.2878,75.15,0.8967,0.0176
2026-04-13,JRN005,mobile_web,paid_search,263,213,40,2,40,880,10,0.278,72.55,0.8435,0.0378
2026-04-13,JRN005,mobile_web,email,201,172,42,4,42,924,13,0.2531,75.1,0.8903,0.0113
2026-04-13,JRN005,mobile_web,direct,307,264,87,5,87,1914,17,0.3044,73.75,0.9098,0.0273
2026-04-13,JRN005,mobile_app,organic_search,71,61,19,1,19,418,4,0.1653,75.49,0.891,0.0139
2026-04-13,JRN005,mobile_app,paid_search,50,43,15,1,15,330,5,0.1585,72.92,0.8593,0.036
2026-04-13,JRN005,mobile_app,email,46,39,18,0,18,396,4,0.2126,69.89,0.9117,0.0204
2026-04-13,JRN005,mobile_app,direct,57,49,18,2,18,396,3,0.2068,74.78,0.9256,0.0169
2026-04-13,JRN006,desktop,organic_search,636,362,20,20,2,3640,0,0.2384,60.19,0.774,0.0208
2026-04-13,JRN006,desktop,paid_search,384,182,9,9,1,1638,0,0.2007,59.88,0.704,0.052
2026-04-13,JRN006,desktop,email,308,171,15,15,1,2730,0,0.179,56.2,0.7477,0.0402
2026-04-13,JRN006,desktop,direct,455,218,14,14,2,2548,0,0.1745,61.45,0.7398,0.0195
2026-04-13,JRN006,mobile_web,organic_search,611,363,22,22,2,4004,0,0.3473,61.23,0.7499,0.0394
2026-04-13,JRN006,mobile_web,paid_search,547,278,12,12,1,2184,0,0.2906,60.49,0.7476,0.0326
2026-04-13,JRN006,mobile_web,email,341,183,14,14,1,2548,0,0.3137,55.94,0.7357,0.0317
2026-04-13,JRN006,mobile_web,direct,431,237,17,17,1,3094,0,0.2867,60.43,0.7569,0.0171
2026-04-13,JRN006,mobile_app,organic_search,131,67,5,5,0,910,0,0.2132,59.66,0.7852,0.0255
2026-04-13,JRN006,mobile_app,paid_search,86,39,2,2,0,364,0,0.2345,61.68,0.7696,0.0394
2026-04-13,JRN006,mobile_app,email,82,39,3,3,0,546,0,0.2195,60.39,0.746,0.0147
2026-04-13,JRN006,mobile_app,direct,105,50,3,3,0,546,0,0.2032,57.42,0.7386,0.0367
2026-04-13,JRN007,desktop,organic_search,238,117,6,6,0,2760,0,0.1738,49.93,0.8939,0.0472
2026-04-13,JRN007,desktop,paid_search,180,97,4,4,0,1840,0,0.2334,50.29,0.8952,0.0451
2026-04-13,JRN007,desktop,email,156,72,3,3,0,1380,0,0.2247,50.88,0.8603,0.0245
2026-04-13,JRN007,desktop,direct,204,107,7,7,1,3220,0,0.1759,50.15,0.8612,0.0266
2026-04-13,JRN007,mobile_web,organic_search,299,130,6,6,0,2760,0,0.2665,53.98,0.8908,0.015
2026-04-13,JRN007,mobile_web,paid_search,226,107,4,4,0,1840,0,0.3585,48,0.875,0.0617
2026-04-13,JRN007,mobile_web,email,168,79,4,4,0,1840,0,0.321,49.86,0.8974,0.0278
2026-04-13,JRN007,mobile_web,direct,202,109,5,5,0,2300,0,0.2624,50.5,0.86,0.0241
2026-04-13,JRN007,mobile_app,organic_search,63,30,1,1,0,460,0,0.2013,53.57,0.8836,0.031
2026-04-13,JRN007,mobile_app,paid_search,40,20,0,0,0,0,0,0.1725,52.84,0.8602,0.0466
2026-04-13,JRN007,mobile_app,email,30,14,0,0,0,0,0,0.2645,53.35,0.8832,0.0417
2026-04-13,JRN007,mobile_app,direct,45,20,1,1,0,460,0,0.2307,53.94,0.9166,0.0151
2026-04-13,JRN008,desktop,organic_search,546,292,21,21,2,5124,0,0.2322,60.44,0.8627,0.0236
2026-04-13,JRN008,desktop,paid_search,356,188,14,14,1,3416,0,0.1847,51.17,0.8924,0.0534
2026-04-13,JRN008,desktop,email,263,128,12,12,2,2928,0,0.2417,57.86,0.9127,0.0176
2026-04-13,JRN008,desktop,direct,381,212,23,23,1,5612,0,0.1931,57.59,0.8661,0.0152
2026-04-13,JRN008,mobile_web,organic_search,512,290,25,25,4,6100,1,0.2878,60.68,0.9223,0.0183
2026-04-13,JRN008,mobile_web,paid_search,455,273,21,21,3,5124,1,0.2531,54.87,0.8869,0.0365
2026-04-13,JRN008,mobile_web,email,324,163,12,12,2,2928,0,0.3283,54.8,0.919,0.0206
2026-04-13,JRN008,mobile_web,direct,475,266,17,17,2,4148,0,0.2725,53.83,0.8946,0.0383
2026-04-13,JRN008,mobile_app,organic_search,117,68,5,5,0,1220,0,0.1794,53.86,0.9132,0.0326
2026-04-13,JRN008,mobile_app,paid_search,73,45,3,3,0,732,0,0.2263,56.44,0.9092,0.0325
2026-04-13,JRN008,mobile_app,email,61,30,4,4,0,976,0,0.168,60.93,0.8667,0.019
2026-04-13,JRN008,mobile_app,direct,94,55,6,6,1,1464,0,0.1642,52.64,0.8628,0.0357
2026-04-13,JRN009,desktop,organic_search,317,188,23,2,23,1978,8,0.1687,71.83,0.9211,0.0243
